#************************************************************************
# 
#    These are data from the COMPASS Collaboration.
#    
#    
#    
# 
#    
# 
#    C. Adolph et al, arXiv:1305.7317 [hep-ex]
# 
#************************************************************************
# 
# h+ multiplicities from COMPASS
# 
# Target: Deuteron (Li6)
# 
#
#  i          mult              stat (+/-)              syst (+/-)              Q2      x         z           Php
4039  3.246771E-01  7.379024E-03  1.623385E-02  1.920000E+00  2.130000E-02  6.500000E-01  3.354102E-01
4040  3.329873E-01  7.416198E-03  1.664937E-02  1.920000E+00  2.130000E-02  6.500000E-01  3.708099E-01
4041  3.281339E-01  8.062258E-03  1.640669E-02  1.920000E+00  2.130000E-02  6.500000E-01  4.031129E-01
4042  3.065730E-01  7.794229E-03  1.532865E-02  1.920000E+00  2.130000E-02  6.500000E-01  4.330127E-01
4043  3.024011E-01  8.297590E-03  1.512005E-02  1.920000E+00  2.130000E-02  6.500000E-01  4.609772E-01
4044  2.897722E-01  8.284775E-03  1.448861E-02  1.920000E+00  2.130000E-02  6.500000E-01  4.873397E-01
4045  2.917307E-01  8.504969E-03  1.458653E-02  1.920000E+00  2.130000E-02  6.500000E-01  5.123475E-01
4046  2.809637E-01  8.471806E-03  1.404818E-02  1.920000E+00  2.130000E-02  6.500000E-01  5.361903E-01
4047  2.626262E-01  8.385255E-03  1.313131E-02  1.920000E+00  2.130000E-02  6.500000E-01  5.590170E-01
4048  2.572436E-01  8.481834E-03  1.286218E-02  1.920000E+00  2.130000E-02  6.500000E-01  5.809475E-01
4049  2.474548E-01  8.429116E-03  1.237274E-02  1.920000E+00  2.130000E-02  6.500000E-01  6.020797E-01
4050  2.278332E-01  8.216934E-03  1.139166E-02  1.920000E+00  2.130000E-02  6.500000E-01  6.224950E-01
4051  2.096342E-01  7.964044E-03  1.048171E-02  1.920000E+00  2.130000E-02  6.500000E-01  6.422616E-01
4052  2.137767E-01  8.201829E-03  1.068884E-02  1.920000E+00  2.130000E-02  6.500000E-01  6.614378E-01
4053  2.068784E-01  8.160882E-03  1.034392E-02  1.920000E+00  2.130000E-02  6.500000E-01  6.800735E-01
4054  2.019229E-01  8.099259E-03  1.009615E-02  1.920000E+00  2.130000E-02  6.500000E-01  6.982120E-01
4055  1.911429E-01  8.017980E-03  9.557146E-03  1.920000E+00  2.130000E-02  6.500000E-01  7.158911E-01
4056  1.843124E-01  7.917954E-03  9.215619E-03  1.920000E+00  2.130000E-02  6.500000E-01  7.331439E-01
4057  1.938000E-01  8.250000E-03  9.690000E-03  1.920000E+00  2.130000E-02  6.500000E-01  7.500000E-01
4058  1.649477E-01  7.664855E-03  8.247384E-03  1.920000E+00  2.130000E-02  6.500000E-01  7.664855E-01
4059  1.723338E-01  7.982763E-03  8.616688E-03  1.920000E+00  2.130000E-02  6.500000E-01  7.826238E-01
4060  1.592081E-01  7.664985E-03  7.960407E-03  1.920000E+00  2.130000E-02  6.500000E-01  7.984360E-01
4061  1.455327E-01  7.325469E-03  7.276633E-03  1.920000E+00  2.130000E-02  6.500000E-01  8.139410E-01
4062  1.560472E-01  7.794068E-03  7.802360E-03  1.920000E+00  2.130000E-02  6.500000E-01  8.291562E-01
4063  1.429901E-01  7.428055E-03  7.149503E-03  1.920000E+00  2.130000E-02  6.500000E-01  8.440972E-01
4064  1.415266E-01  7.557248E-03  7.076332E-03  1.920000E+00  2.130000E-02  6.500000E-01  8.587782E-01
4065  1.295847E-01  7.160342E-03  6.479236E-03  1.920000E+00  2.130000E-02  6.500000E-01  8.732125E-01
4066  1.402111E-01  7.454261E-03  7.010555E-03  1.920000E+00  2.130000E-02  6.500000E-01  8.874120E-01
4067  1.216874E-01  7.030825E-03  6.084368E-03  1.920000E+00  2.130000E-02  6.500000E-01  9.013878E-01
4068  1.197017E-01  7.138172E-03  5.985083E-03  1.920000E+00  2.130000E-02  6.500000E-01  9.151503E-01
4069  1.170173E-01  7.058187E-03  5.850865E-03  1.920000E+00  2.130000E-02  6.500000E-01  9.287088E-01
4070  1.026859E-01  6.594505E-03  5.134293E-03  1.920000E+00  2.130000E-02  6.500000E-01  9.420722E-01
4071  9.285017E-02  6.304641E-03  4.642508E-03  1.920000E+00  2.130000E-02  6.500000E-01  9.552487E-01
4072  1.049578E-01  6.777721E-03  5.247892E-03  1.920000E+00  2.130000E-02  6.500000E-01  9.682458E-01
4073  9.045473E-02  6.278853E-03  4.522737E-03  1.920000E+00  2.130000E-02  6.500000E-01  9.810708E-01
4074  8.128714E-02  6.161128E-03  4.064357E-03  1.920000E+00  2.130000E-02  6.500000E-01  9.937303E-01
4075  8.693832E-02  6.238630E-03  4.346916E-03  1.920000E+00  2.130000E-02  6.500000E-01  1.006231E+00
4076  8.678280E-02  6.315180E-03  4.339140E-03  1.920000E+00  2.130000E-02  6.500000E-01  1.018577E+00
4077  8.658522E-02  6.390814E-03  4.329261E-03  1.920000E+00  2.130000E-02  6.500000E-01  1.030776E+00
4078  8.154952E-02  6.256996E-03  4.077476E-03  1.920000E+00  2.130000E-02  6.500000E-01  1.042833E+00
4079  6.982453E-02  5.695656E-03  3.491226E-03  1.920000E+00  2.130000E-02  6.500000E-01  1.054751E+00
4080  6.441880E-02  5.545990E-03  3.220940E-03  1.920000E+00  2.130000E-02  6.500000E-01  1.066536E+00
4081  6.145700E-02  5.390965E-03  3.072850E-03  1.920000E+00  2.130000E-02  6.500000E-01  1.078193E+00
4082  6.734499E-02  5.666569E-03  3.367249E-03  1.920000E+00  2.130000E-02  6.500000E-01  1.089725E+00
4083  6.232428E-02  5.505679E-03  3.116214E-03  1.920000E+00  2.130000E-02  6.500000E-01  1.101136E+00
4084  6.274104E-02  5.562149E-03  3.137052E-03  1.920000E+00  2.130000E-02  6.500000E-01  1.112430E+00
4085  5.415801E-02  5.168607E-03  2.707901E-03  1.920000E+00  2.130000E-02  6.500000E-01  1.123610E+00
4086  5.991113E-02  5.446467E-03  2.995557E-03  1.920000E+00  2.130000E-02  6.500000E-01  1.134681E+00
4087  8.765386E-02  2.236068E-03  4.382693E-03  1.920000E+00  2.130000E-02  7.500000E-01  1.118034E-01
4088  1.529828E-01  3.872983E-03  7.649142E-03  1.920000E+00  2.130000E-02  7.500000E-01  1.936492E-01
4089  1.910000E-01  5.000000E-03  9.550000E-03  1.920000E+00  2.130000E-02  7.500000E-01  2.500000E-01
4090  2.076544E-01  5.324472E-03  1.038272E-02  1.920000E+00  2.130000E-02  7.500000E-01  2.958040E-01
4091  2.260665E-01  6.037384E-03  1.130332E-02  1.920000E+00  2.130000E-02  7.500000E-01  3.354102E-01
4092  2.233017E-01  6.303769E-03  1.116509E-02  1.920000E+00  2.130000E-02  7.500000E-01  3.708099E-01
4093  2.059907E-01  6.288561E-03  1.029953E-02  1.920000E+00  2.130000E-02  7.500000E-01  4.031129E-01
4094  2.060274E-01  6.581793E-03  1.030137E-02  1.920000E+00  2.130000E-02  7.500000E-01  4.330127E-01
4095  1.854050E-01  6.361486E-03  9.270252E-03  1.920000E+00  2.130000E-02  7.500000E-01  4.609772E-01
4096  1.785613E-01  6.432884E-03  8.928064E-03  1.920000E+00  2.130000E-02  7.500000E-01  4.873397E-01
4097  1.575981E-01  6.250640E-03  7.879905E-03  1.920000E+00  2.130000E-02  7.500000E-01  5.123475E-01
4098  1.660045E-01  6.541521E-03  8.300225E-03  1.920000E+00  2.130000E-02  7.500000E-01  5.361903E-01
4099  1.464625E-01  6.260990E-03  7.323123E-03  1.920000E+00  2.130000E-02  7.500000E-01  5.590170E-01
4100  1.479092E-01  6.390423E-03  7.395462E-03  1.920000E+00  2.130000E-02  7.500000E-01  5.809475E-01
4101  1.383579E-01  6.261629E-03  6.917896E-03  1.920000E+00  2.130000E-02  7.500000E-01  6.020797E-01
4102  1.421779E-01  6.473948E-03  7.108893E-03  1.920000E+00  2.130000E-02  7.500000E-01  6.224950E-01
4103  1.243419E-01  6.165712E-03  6.217093E-03  1.920000E+00  2.130000E-02  7.500000E-01  6.422616E-01
4104  1.256732E-01  6.349803E-03  6.283659E-03  1.920000E+00  2.130000E-02  7.500000E-01  6.614378E-01
4105  1.229573E-01  6.256676E-03  6.147865E-03  1.920000E+00  2.130000E-02  7.500000E-01  6.800735E-01
4106  1.140878E-01  6.144266E-03  5.704392E-03  1.920000E+00  2.130000E-02  7.500000E-01  6.982120E-01
4107  1.178357E-01  6.299841E-03  5.891783E-03  1.920000E+00  2.130000E-02  7.500000E-01  7.158911E-01
4108  1.124643E-01  6.305038E-03  5.623214E-03  1.920000E+00  2.130000E-02  7.500000E-01  7.331439E-01
4109  1.104000E-01  6.300000E-03  5.520000E-03  1.920000E+00  2.130000E-02  7.500000E-01  7.500000E-01
4110  1.020959E-01  6.131884E-03  5.104793E-03  1.920000E+00  2.130000E-02  7.500000E-01  7.664855E-01
4111  1.053412E-01  6.260990E-03  5.267058E-03  1.920000E+00  2.130000E-02  7.500000E-01  7.826238E-01
4112  9.820762E-02  6.068113E-03  4.910381E-03  1.920000E+00  2.130000E-02  7.500000E-01  7.984360E-01
4113  9.734735E-02  6.023164E-03  4.867367E-03  1.920000E+00  2.130000E-02  7.500000E-01  8.139410E-01
4114  8.623224E-02  5.804093E-03  4.311612E-03  1.920000E+00  2.130000E-02  7.500000E-01  8.291562E-01
4115  8.542263E-02  5.739861E-03  4.271132E-03  1.920000E+00  2.130000E-02  7.500000E-01  8.440972E-01
4116  9.721369E-02  6.354959E-03  4.860685E-03  1.920000E+00  2.130000E-02  7.500000E-01  8.587782E-01
4117  7.509627E-02  5.588560E-03  3.754814E-03  1.920000E+00  2.130000E-02  7.500000E-01  8.732125E-01
4118  8.146442E-02  5.856919E-03  4.073221E-03  1.920000E+00  2.130000E-02  7.500000E-01  8.874120E-01
4119  6.688298E-02  5.228049E-03  3.344149E-03  1.920000E+00  2.130000E-02  7.500000E-01  9.013878E-01
4120  7.705565E-02  5.856962E-03  3.852783E-03  1.920000E+00  2.130000E-02  7.500000E-01  9.151503E-01
4121  5.832291E-02  5.015027E-03  2.916146E-03  1.920000E+00  2.130000E-02  7.500000E-01  9.287088E-01
4122  7.706150E-02  5.840848E-03  3.853075E-03  1.920000E+00  2.130000E-02  7.500000E-01  9.420722E-01
4123  6.457481E-02  5.349392E-03  3.228740E-03  1.920000E+00  2.130000E-02  7.500000E-01  9.552487E-01
4124  5.867570E-02  5.034878E-03  2.933785E-03  1.920000E+00  2.130000E-02  7.500000E-01  9.682458E-01
4125  6.063018E-02  5.297783E-03  3.031509E-03  1.920000E+00  2.130000E-02  7.500000E-01  9.810708E-01
4126  4.968652E-02  4.769906E-03  2.484326E-03  1.920000E+00  2.130000E-02  7.500000E-01  9.937303E-01
4127  5.695265E-02  5.031153E-03  2.847633E-03  1.920000E+00  2.130000E-02  7.500000E-01  1.006231E+00
4128  4.889172E-02  4.889172E-03  2.444586E-03  1.920000E+00  2.130000E-02  7.500000E-01  1.018577E+00
4129  6.493891E-02  5.566193E-03  3.246946E-03  1.920000E+00  2.130000E-02  7.500000E-01  1.030776E+00
4130  4.797030E-02  4.797030E-03  2.398515E-03  1.920000E+00  2.130000E-02  7.500000E-01  1.042833E+00
4131  4.957330E-02  4.851855E-03  2.478665E-03  1.920000E+00  2.130000E-02  7.500000E-01  1.054751E+00
4132  4.543445E-02  4.692760E-03  2.271723E-03  1.920000E+00  2.130000E-02  7.500000E-01  1.066536E+00
4133  3.967750E-02  4.312772E-03  1.983875E-03  1.920000E+00  2.130000E-02  7.500000E-01  1.078193E+00
4134  4.685816E-02  4.794789E-03  2.342908E-03  1.920000E+00  2.130000E-02  7.500000E-01  1.089725E+00
4135  3.611725E-02  4.184316E-03  1.805863E-03  1.920000E+00  2.130000E-02  7.500000E-01  1.101136E+00
4136  4.071493E-02  4.672205E-03  2.035746E-03  1.920000E+00  2.130000E-02  7.500000E-01  1.112430E+00
4137  3.865219E-02  4.494441E-03  1.932610E-03  1.920000E+00  2.130000E-02  7.500000E-01  1.123610E+00
4138  4.198318E-02  4.765658E-03  2.099159E-03  1.920000E+00  2.130000E-02  7.500000E-01  1.134681E+00
4139  2.252168E+00  2.459675E-02  1.126084E-01  2.940000E+00  2.130000E-02  2.250000E-01  1.118034E-01
4140  3.486847E+00  3.989173E-02  1.743423E-01  2.940000E+00  2.130000E-02  2.250000E-01  1.936492E-01
4141  4.120500E+00  4.900000E-02  2.060250E-01  2.940000E+00  2.130000E-02  2.250000E-01  2.500000E-01
4142  4.398014E+00  5.442793E-02  2.199007E-01  2.940000E+00  2.130000E-02  2.250000E-01  2.958040E-01
4143  4.466322E+00  5.836137E-02  2.233161E-01  2.940000E+00  2.130000E-02  2.250000E-01  3.354102E-01
4144  4.434145E+00  6.081283E-02  2.217073E-01  2.940000E+00  2.130000E-02  2.250000E-01  3.708099E-01
4145  4.177862E+00  6.127316E-02  2.088931E-01  2.940000E+00  2.130000E-02  2.250000E-01  4.031129E-01
4146  3.981119E+00  6.235383E-02  1.990559E-01  2.940000E+00  2.130000E-02  2.250000E-01  4.330127E-01
4147  3.696115E+00  6.084899E-02  1.848058E-01  2.940000E+00  2.130000E-02  2.250000E-01  4.609772E-01
4148  3.432821E+00  6.043012E-02  1.716410E-01  2.940000E+00  2.130000E-02  2.250000E-01  4.873397E-01
4149  3.255456E+00  6.045701E-02  1.627728E-01  2.940000E+00  2.130000E-02  2.250000E-01  5.123475E-01
4150  2.864328E+00  5.790855E-02  1.432164E-01  2.940000E+00  2.130000E-02  2.250000E-01  5.361903E-01
4151  2.798439E+00  5.813777E-02  1.399220E-01  2.940000E+00  2.130000E-02  2.250000E-01  5.590170E-01
4152  2.609616E+00  5.693286E-02  1.304808E-01  2.940000E+00  2.130000E-02  2.250000E-01  5.809475E-01
4153  2.305965E+00  5.418718E-02  1.152983E-01  2.940000E+00  2.130000E-02  2.250000E-01  6.020797E-01
4154  2.285802E+00  5.477956E-02  1.142901E-01  2.940000E+00  2.130000E-02  2.250000E-01  6.224950E-01
4155  2.030831E+00  5.266545E-02  1.015416E-01  2.940000E+00  2.130000E-02  2.250000E-01  6.422616E-01
4156  1.920815E+00  5.159215E-02  9.604077E-02  2.940000E+00  2.130000E-02  2.250000E-01  6.614378E-01
4157  1.857961E+00  5.168559E-02  9.289804E-02  2.940000E+00  2.130000E-02  2.250000E-01  6.800735E-01
4158  1.731566E+00  5.027126E-02  8.657829E-02  2.940000E+00  2.130000E-02  2.250000E-01  6.982120E-01
4159  1.603596E+00  4.868059E-02  8.017980E-02  2.940000E+00  2.130000E-02  2.250000E-01  7.158911E-01
4160  1.429631E+00  4.692121E-02  7.148153E-02  2.940000E+00  2.130000E-02  2.250000E-01  7.331439E-01
4161  1.357500E+00  4.650000E-02  6.787500E-02  2.940000E+00  2.130000E-02  2.250000E-01  7.500000E-01
4162  1.295360E+00  4.445616E-02  6.476802E-02  2.940000E+00  2.130000E-02  2.250000E-01  7.664855E-01
4163  1.253763E+00  4.539218E-02  6.268817E-02  2.940000E+00  2.130000E-02  2.250000E-01  7.826238E-01
4164  1.128988E+00  4.311554E-02  5.644942E-02  2.940000E+00  2.130000E-02  2.250000E-01  7.984360E-01
4165  1.087425E+00  4.232493E-02  5.437126E-02  2.940000E+00  2.130000E-02  2.250000E-01  8.139410E-01
4166  9.618212E-01  4.145781E-02  4.809106E-02  2.940000E+00  2.130000E-02  2.250000E-01  8.291562E-01
4167  9.285069E-01  4.051666E-02  4.642534E-02  2.940000E+00  2.130000E-02  2.250000E-01  8.440972E-01
4168  8.776713E-01  3.950380E-02  4.388357E-02  2.940000E+00  2.130000E-02  2.250000E-01  8.587782E-01
4169  8.487625E-01  4.016777E-02  4.243813E-02  2.940000E+00  2.130000E-02  2.250000E-01  8.732125E-01
4170  7.667239E-01  3.727130E-02  3.833620E-02  2.940000E+00  2.130000E-02  2.250000E-01  8.874120E-01
4171  7.211103E-01  3.605551E-02  3.605551E-02  2.940000E+00  2.130000E-02  2.250000E-01  9.013878E-01
4172  6.534173E-01  3.477571E-02  3.267086E-02  2.940000E+00  2.130000E-02  2.250000E-01  9.151503E-01
4173  6.909593E-01  3.714835E-02  3.454797E-02  2.940000E+00  2.130000E-02  2.250000E-01  9.287088E-01
4174  6.010421E-01  3.391460E-02  3.005210E-02  2.940000E+00  2.130000E-02  2.250000E-01  9.420722E-01
4175  5.846122E-01  3.438895E-02  2.923061E-02  2.940000E+00  2.130000E-02  2.250000E-01  9.552487E-01
4176  5.441542E-01  3.292036E-02  2.720771E-02  2.940000E+00  2.130000E-02  2.250000E-01  9.682458E-01
4177  4.689519E-01  3.139427E-02  2.344759E-02  2.940000E+00  2.130000E-02  2.250000E-01  9.810708E-01
4178  4.511536E-01  3.179937E-02  2.255768E-02  2.940000E+00  2.130000E-02  2.250000E-01  9.937303E-01
4179  4.648785E-01  3.219938E-02  2.324393E-02  2.940000E+00  2.130000E-02  2.250000E-01  1.006231E+00
4180  4.318768E-01  3.055732E-02  2.159384E-02  2.940000E+00  2.130000E-02  2.250000E-01  1.018577E+00
4181  4.143721E-01  3.092329E-02  2.071861E-02  2.940000E+00  2.130000E-02  2.250000E-01  1.030776E+00
4182  4.651034E-01  3.337065E-02  2.325517E-02  2.940000E+00  2.130000E-02  2.250000E-01  1.042833E+00
4183  3.733819E-01  2.953303E-02  1.866910E-02  2.940000E+00  2.130000E-02  2.250000E-01  1.054751E+00
4184  4.074169E-01  2.986302E-02  2.037085E-02  2.940000E+00  2.130000E-02  2.250000E-01  1.066536E+00
4185  3.644292E-01  3.018940E-02  1.822146E-02  2.940000E+00  2.130000E-02  2.250000E-01  1.078193E+00
4186  3.312763E-01  2.833284E-02  1.656382E-02  2.940000E+00  2.130000E-02  2.250000E-01  1.089725E+00
4187  2.995089E-01  2.642726E-02  1.497545E-02  2.940000E+00  2.130000E-02  2.250000E-01  1.101136E+00
4188  3.404035E-01  2.892317E-02  1.702018E-02  2.940000E+00  2.130000E-02  2.250000E-01  1.112430E+00
4189  3.213525E-01  2.921387E-02  1.606763E-02  2.940000E+00  2.130000E-02  2.250000E-01  1.123610E+00
4190  2.723233E-01  2.723233E-02  1.361617E-02  2.940000E+00  2.130000E-02  2.250000E-01  1.134681E+00
4191  1.470438E+00  2.012461E-02  7.352192E-02  2.940000E+00  2.130000E-02  2.750000E-01  1.118034E-01
4192  2.316819E+00  3.330766E-02  1.158409E-01  2.940000E+00  2.130000E-02  2.750000E-01  1.936492E-01
4193  2.633000E+00  4.000000E-02  1.316500E-01  2.940000E+00  2.130000E-02  2.750000E-01  2.500000E-01
4194  2.879356E+00  4.496221E-02  1.439678E-01  2.940000E+00  2.130000E-02  2.750000E-01  2.958040E-01
4195  2.934168E+00  4.829907E-02  1.467084E-01  2.940000E+00  2.130000E-02  2.750000E-01  3.354102E-01
4196  2.965738E+00  5.117177E-02  1.482869E-01  2.940000E+00  2.130000E-02  2.750000E-01  3.708099E-01
4197  2.917731E+00  5.240468E-02  1.458866E-01  2.940000E+00  2.130000E-02  2.750000E-01  4.031129E-01
4198  2.784272E+00  5.282755E-02  1.392136E-01  2.940000E+00  2.130000E-02  2.750000E-01  4.330127E-01
4199  2.679200E+00  5.347336E-02  1.339600E-01  2.940000E+00  2.130000E-02  2.750000E-01  4.609772E-01
4200  2.540989E+00  5.360737E-02  1.270495E-01  2.940000E+00  2.130000E-02  2.750000E-01  4.873397E-01
4201  2.334255E+00  5.225945E-02  1.167128E-01  2.940000E+00  2.130000E-02  2.750000E-01  5.123475E-01
4202  2.167281E+00  5.147427E-02  1.083641E-01  2.940000E+00  2.130000E-02  2.750000E-01  5.361903E-01
4203  2.099668E+00  5.142956E-02  1.049834E-01  2.940000E+00  2.130000E-02  2.750000E-01  5.590170E-01
4204  1.897375E+00  4.879959E-02  9.486873E-02  2.940000E+00  2.130000E-02  2.750000E-01  5.809475E-01
4205  1.753256E+00  4.816638E-02  8.766281E-02  2.940000E+00  2.130000E-02  2.750000E-01  6.020797E-01
4206  1.674511E+00  4.730962E-02  8.372557E-02  2.940000E+00  2.130000E-02  2.750000E-01  6.224950E-01
4207  1.576110E+00  4.624284E-02  7.880550E-02  2.940000E+00  2.130000E-02  2.750000E-01  6.422616E-01
4208  1.452517E+00  4.497777E-02  7.262587E-02  2.940000E+00  2.130000E-02  2.750000E-01  6.614378E-01
4209  1.264937E+00  4.352471E-02  6.324684E-02  2.940000E+00  2.130000E-02  2.750000E-01  6.800735E-01
4210  1.253989E+00  4.328914E-02  6.269944E-02  2.940000E+00  2.130000E-02  2.750000E-01  6.982120E-01
4211  1.245650E+00  4.295346E-02  6.228252E-02  2.940000E+00  2.130000E-02  2.750000E-01  7.158911E-01
4212  1.170098E+00  4.252235E-02  5.850488E-02  2.940000E+00  2.130000E-02  2.750000E-01  7.331439E-01
4213  1.044000E+00  4.050000E-02  5.220000E-02  2.940000E+00  2.130000E-02  2.750000E-01  7.500000E-01
4214  1.004096E+00  3.985725E-02  5.020480E-02  2.940000E+00  2.130000E-02  2.750000E-01  7.664855E-01
4215  8.687124E-01  3.756594E-02  4.343562E-02  2.940000E+00  2.130000E-02  2.750000E-01  7.826238E-01
4216  8.830702E-01  3.832493E-02  4.415351E-02  2.940000E+00  2.130000E-02  2.750000E-01  7.984360E-01
4217  7.976622E-01  3.744129E-02  3.988311E-02  2.940000E+00  2.130000E-02  2.750000E-01  8.139410E-01
4218  7.014661E-01  3.482456E-02  3.507331E-02  2.940000E+00  2.130000E-02  2.750000E-01  8.291562E-01
4219  6.989124E-01  3.545208E-02  3.494562E-02  2.940000E+00  2.130000E-02  2.750000E-01  8.440972E-01
4220  6.286256E-01  3.263357E-02  3.143128E-02  2.940000E+00  2.130000E-02  2.750000E-01  8.587782E-01
4221  6.461772E-01  3.492850E-02  3.230886E-02  2.940000E+00  2.130000E-02  2.750000E-01  8.732125E-01
4222  5.359968E-01  3.194683E-02  2.679984E-02  2.940000E+00  2.130000E-02  2.750000E-01  8.874120E-01
4223  5.877049E-01  3.244996E-02  2.938524E-02  2.940000E+00  2.130000E-02  2.750000E-01  9.013878E-01
4224  5.015023E-01  3.111511E-02  2.507512E-02  2.940000E+00  2.130000E-02  2.750000E-01  9.151503E-01
4225  4.402080E-01  2.971868E-02  2.201040E-02  2.940000E+00  2.130000E-02  2.750000E-01  9.287088E-01
4226  4.597312E-01  3.014631E-02  2.298656E-02  2.940000E+00  2.130000E-02  2.750000E-01  9.420722E-01
4227  4.355934E-01  2.865746E-02  2.177967E-02  2.940000E+00  2.130000E-02  2.750000E-01  9.552487E-01
4228  4.279647E-01  2.904738E-02  2.139823E-02  2.940000E+00  2.130000E-02  2.750000E-01  9.682458E-01
4229  4.042012E-01  2.943213E-02  2.021006E-02  2.940000E+00  2.130000E-02  2.750000E-01  9.810708E-01
4230  4.014671E-01  2.782445E-02  2.007335E-02  2.940000E+00  2.130000E-02  2.750000E-01  9.937303E-01
4231  3.763302E-01  2.817446E-02  1.881651E-02  2.940000E+00  2.130000E-02  2.750000E-01  1.006231E+00
4232  3.300191E-01  2.648301E-02  1.650095E-02  2.940000E+00  2.130000E-02  2.750000E-01  1.018577E+00
4233  3.298485E-01  2.680019E-02  1.649242E-02  2.940000E+00  2.130000E-02  2.750000E-01  1.030776E+00
4234  3.566488E-01  2.711365E-02  1.783244E-02  2.940000E+00  2.130000E-02  2.750000E-01  1.042833E+00
4235  3.100968E-01  2.531403E-02  1.550484E-02  2.940000E+00  2.130000E-02  2.750000E-01  1.054751E+00
4236  2.922310E-01  2.559687E-02  1.461155E-02  2.940000E+00  2.130000E-02  2.750000E-01  1.066536E+00
4237  2.673918E-01  2.372024E-02  1.336959E-02  2.940000E+00  2.130000E-02  2.750000E-01  1.078193E+00
4238  2.833284E-01  2.615339E-02  1.416642E-02  2.940000E+00  2.130000E-02  2.750000E-01  1.089725E+00
4239  2.334408E-01  2.422499E-02  1.167204E-02  2.940000E+00  2.130000E-02  2.750000E-01  1.101136E+00
4240  2.491843E-01  2.447346E-02  1.245921E-02  2.940000E+00  2.130000E-02  2.750000E-01  1.112430E+00
4241  2.719137E-01  2.471943E-02  1.359568E-02  2.940000E+00  2.130000E-02  2.750000E-01  1.123610E+00
4242  2.292055E-01  2.269361E-02  1.146027E-02  2.940000E+00  2.130000E-02  2.750000E-01  1.134681E+00
4243  9.402666E-01  1.632330E-02  4.701333E-02  2.940000E+00  2.130000E-02  3.250000E-01  1.118034E-01
4244  1.497683E+00  2.672359E-02  7.488413E-02  2.940000E+00  2.130000E-02  3.250000E-01  1.936492E-01
4245  1.831000E+00  3.400000E-02  9.155000E-02  2.940000E+00  2.130000E-02  3.250000E-01  2.500000E-01
4246  1.946982E+00  3.786291E-02  9.734909E-02  2.940000E+00  2.130000E-02  3.250000E-01  2.958040E-01
4247  2.017157E+00  4.092004E-02  1.008578E-01  2.940000E+00  2.130000E-02  3.250000E-01  3.354102E-01
4248  2.028330E+00  4.227233E-02  1.014165E-01  2.940000E+00  2.130000E-02  3.250000E-01  3.708099E-01
4249  2.024433E+00  4.434242E-02  1.012216E-01  2.940000E+00  2.130000E-02  3.250000E-01  4.031129E-01
4250  1.921710E+00  4.416730E-02  9.608552E-02  2.940000E+00  2.130000E-02  3.250000E-01  4.330127E-01
4251  1.809797E+00  4.425381E-02  9.048983E-02  2.940000E+00  2.130000E-02  3.250000E-01  4.609772E-01
4252  1.828499E+00  4.580993E-02  9.142493E-02  2.940000E+00  2.130000E-02  3.250000E-01  4.873397E-01
4253  1.675376E+00  4.508658E-02  8.376882E-02  2.940000E+00  2.130000E-02  3.250000E-01  5.123475E-01
4254  1.616077E+00  4.503998E-02  8.080387E-02  2.940000E+00  2.130000E-02  3.250000E-01  5.361903E-01
4255  1.590962E+00  4.583939E-02  7.954812E-02  2.940000E+00  2.130000E-02  3.250000E-01  5.590170E-01
4256  1.378007E+00  4.299012E-02  6.890037E-02  2.940000E+00  2.130000E-02  3.250000E-01  5.809475E-01
4257  1.404050E+00  4.334974E-02  7.020250E-02  2.940000E+00  2.130000E-02  3.250000E-01  6.020797E-01
4258  1.286075E+00  4.232966E-02  6.430373E-02  2.940000E+00  2.130000E-02  3.250000E-01  6.224950E-01
4259  1.247272E+00  4.238927E-02  6.236360E-02  2.940000E+00  2.130000E-02  3.250000E-01  6.422616E-01
4260  1.156193E+00  4.100915E-02  5.780967E-02  2.940000E+00  2.130000E-02  3.250000E-01  6.614378E-01
4261  1.033712E+00  3.944426E-02  5.168559E-02  2.940000E+00  2.130000E-02  3.250000E-01  6.800735E-01
4262  1.034750E+00  4.049630E-02  5.173751E-02  2.940000E+00  2.130000E-02  3.250000E-01  6.982120E-01
4263  8.776824E-01  3.722633E-02  4.388412E-02  2.940000E+00  2.130000E-02  3.250000E-01  7.158911E-01
4264  8.504469E-01  3.665720E-02  4.252235E-02  2.940000E+00  2.130000E-02  3.250000E-01  7.331439E-01
4265  7.995000E-01  3.600000E-02  3.997500E-02  2.940000E+00  2.130000E-02  3.250000E-01  7.500000E-01
4266  7.465569E-01  3.525833E-02  3.732784E-02  2.940000E+00  2.130000E-02  3.250000E-01  7.664855E-01
4267  7.325359E-01  3.600069E-02  3.662679E-02  2.940000E+00  2.130000E-02  3.250000E-01  7.826238E-01
4268  6.962362E-01  3.513118E-02  3.481181E-02  2.940000E+00  2.130000E-02  3.250000E-01  7.984360E-01
4269  6.348740E-01  3.255764E-02  3.174370E-02  2.940000E+00  2.130000E-02  3.250000E-01  8.139410E-01
4270  6.583500E-01  3.482456E-02  3.291750E-02  2.940000E+00  2.130000E-02  3.250000E-01  8.291562E-01
4271  6.212555E-01  3.376389E-02  3.106278E-02  2.940000E+00  2.130000E-02  3.250000E-01  8.440972E-01
4272  5.461829E-01  3.091602E-02  2.730915E-02  2.940000E+00  2.130000E-02  3.250000E-01  8.587782E-01
