#************************************************************************
# 
#    These are data from the COMPASS Collaboration.
#    
#    
#    
# 
#    
# 
#    C. Adolph et al, arXiv:1305.7317 [hep-ex]
# 
#************************************************************************
# 
# h- multiplicities from COMPASS
# 
# Target: Deuteron (Li6)
# 
#
#  i          mult              stat (+/-)              syst (+/-)              Q2      x         z           Php
 526  1.833284E+00  3.411451E-02  9.166421E-02  1.140000E+00  7.000000E-03  3.250000E-01  3.708099E-01
 527  1.724517E+00  3.466771E-02  8.622585E-02  1.140000E+00  7.000000E-03  3.250000E-01  4.031129E-01
 528  1.736381E+00  3.550704E-02  8.681905E-02  1.140000E+00  7.000000E-03  3.250000E-01  4.330127E-01
 529  1.620796E+00  3.503427E-02  8.103980E-02  1.140000E+00  7.000000E-03  3.250000E-01  4.609772E-01
 530  1.444475E+00  3.411378E-02  7.222375E-02  1.140000E+00  7.000000E-03  3.250000E-01  4.873397E-01
 531  1.463265E+00  3.483963E-02  7.316323E-02  1.140000E+00  7.000000E-03  3.250000E-01  5.123475E-01
 532  1.397312E+00  3.538856E-02  6.986559E-02  1.140000E+00  7.000000E-03  3.250000E-01  5.361903E-01
 533  1.285739E+00  3.465905E-02  6.428695E-02  1.140000E+00  7.000000E-03  3.250000E-01  5.590170E-01
 534  1.215342E+00  3.369496E-02  6.076711E-02  1.140000E+00  7.000000E-03  3.250000E-01  5.809475E-01
 535  1.201751E+00  3.371646E-02  6.008756E-02  1.140000E+00  7.000000E-03  3.250000E-01  6.020797E-01
 536  1.088121E+00  3.236974E-02  5.440606E-02  1.140000E+00  7.000000E-03  3.250000E-01  6.224950E-01
 537  9.955055E-01  3.211308E-02  4.977528E-02  1.140000E+00  7.000000E-03  3.250000E-01  6.422616E-01
 538  9.379188E-01  3.174902E-02  4.689594E-02  1.140000E+00  7.000000E-03  3.250000E-01  6.614378E-01
 539  9.004173E-01  3.128338E-02  4.502087E-02  1.140000E+00  7.000000E-03  3.250000E-01  6.800735E-01
 540  8.504222E-01  3.072133E-02  4.252111E-02  1.140000E+00  7.000000E-03  3.250000E-01  6.982120E-01
 541  8.490468E-01  3.149921E-02  4.245234E-02  1.140000E+00  7.000000E-03  3.250000E-01  7.158911E-01
 542  7.360765E-01  2.932576E-02  3.680382E-02  1.140000E+00  7.000000E-03  3.250000E-01  7.331439E-01
 543  7.335000E-01  3.000000E-02  3.667500E-02  1.140000E+00  7.000000E-03  3.250000E-01  7.500000E-01
 544  6.775732E-01  2.759348E-02  3.387866E-02  1.140000E+00  7.000000E-03  3.250000E-01  7.664855E-01
 545  5.994898E-01  2.660921E-02  2.997449E-02  1.140000E+00  7.000000E-03  3.250000E-01  7.826238E-01
 546  5.589052E-01  2.554995E-02  2.794526E-02  1.140000E+00  7.000000E-03  3.250000E-01  7.984360E-01
 547  5.827818E-01  2.767400E-02  2.913909E-02  1.140000E+00  7.000000E-03  3.250000E-01  8.139410E-01
 548  5.372932E-01  2.653300E-02  2.686466E-02  1.140000E+00  7.000000E-03  3.250000E-01  8.291562E-01
 549  5.216520E-01  2.532291E-02  2.608260E-02  1.140000E+00  7.000000E-03  3.250000E-01  8.440972E-01
 550  4.362593E-01  2.404579E-02  2.181297E-02  1.140000E+00  7.000000E-03  3.250000E-01  8.587782E-01
 551  4.488312E-01  2.444995E-02  2.244156E-02  1.140000E+00  7.000000E-03  3.250000E-01  8.732125E-01
 552  4.312822E-01  2.307271E-02  2.156411E-02  1.140000E+00  7.000000E-03  3.250000E-01  8.874120E-01
 553  3.821884E-01  2.343608E-02  1.910942E-02  1.140000E+00  7.000000E-03  3.250000E-01  9.013878E-01
 554  3.477571E-01  2.196361E-02  1.738785E-02  1.140000E+00  7.000000E-03  3.250000E-01  9.151503E-01
 555  3.882003E-01  2.228901E-02  1.941001E-02  1.140000E+00  7.000000E-03  3.250000E-01  9.287088E-01
 556  3.617557E-01  2.260973E-02  1.808779E-02  1.140000E+00  7.000000E-03  3.250000E-01  9.420722E-01
 557  3.152321E-01  2.101547E-02  1.576160E-02  1.140000E+00  7.000000E-03  3.250000E-01  9.552487E-01
 558  3.079022E-01  2.130141E-02  1.539511E-02  1.140000E+00  7.000000E-03  3.250000E-01  9.682458E-01
 559  2.923591E-01  1.962142E-02  1.461796E-02  1.140000E+00  7.000000E-03  3.250000E-01  9.810708E-01
 560  3.020940E-01  2.186207E-02  1.510470E-02  1.140000E+00  7.000000E-03  3.250000E-01  9.937303E-01
 561  2.716823E-01  2.012461E-02  1.358411E-02  1.140000E+00  7.000000E-03  3.250000E-01  1.006231E+00
 562  2.566815E-01  2.037155E-02  1.283408E-02  1.140000E+00  7.000000E-03  3.250000E-01  1.018577E+00
 563  2.659403E-01  2.061553E-02  1.329702E-02  1.140000E+00  7.000000E-03  3.250000E-01  1.030776E+00
 564  2.732222E-01  2.085665E-02  1.366111E-02  1.140000E+00  7.000000E-03  3.250000E-01  1.042833E+00
 565  2.172787E-01  1.898552E-02  1.086394E-02  1.140000E+00  7.000000E-03  3.250000E-01  1.054751E+00
 566  2.197065E-01  1.919766E-02  1.098533E-02  1.140000E+00  7.000000E-03  3.250000E-01  1.066536E+00
 567  1.942904E-01  1.746673E-02  9.714518E-03  1.140000E+00  7.000000E-03  3.250000E-01  1.078193E+00
 568  2.223038E-01  1.961505E-02  1.111519E-02  1.140000E+00  7.000000E-03  3.250000E-01  1.089725E+00
 569  1.986449E-01  1.761817E-02  9.932245E-03  1.140000E+00  7.000000E-03  3.250000E-01  1.101136E+00
 570  1.670870E-01  1.646396E-02  8.354348E-03  1.140000E+00  7.000000E-03  3.250000E-01  1.112430E+00
 571  1.582043E-01  1.595527E-02  7.910216E-03  1.140000E+00  7.000000E-03  3.250000E-01  1.123610E+00
 572  1.776910E-01  1.702021E-02  8.884549E-03  1.140000E+00  7.000000E-03  3.250000E-01  1.134681E+00
 573  6.245338E-01  1.140395E-02  3.122669E-02  1.140000E+00  7.000000E-03  3.750000E-01  1.118034E-01
 574  9.244811E-01  1.820302E-02  4.622406E-02  1.140000E+00  7.000000E-03  3.750000E-01  1.936492E-01
 575  1.108500E+00  2.250000E-02  5.542500E-02  1.140000E+00  7.000000E-03  3.750000E-01  2.500000E-01
 576  1.261308E+00  2.603075E-02  6.306541E-02  1.140000E+00  7.000000E-03  3.750000E-01  2.958040E-01
 577  1.387927E+00  2.884528E-02  6.939637E-02  1.140000E+00  7.000000E-03  3.750000E-01  3.354102E-01
 578  1.342332E+00  2.966479E-02  6.711660E-02  1.140000E+00  7.000000E-03  3.750000E-01  3.708099E-01
 579  1.277062E+00  2.983035E-02  6.385308E-02  1.140000E+00  7.000000E-03  3.750000E-01  4.031129E-01
 580  1.260067E+00  3.117691E-02  6.300335E-02  1.140000E+00  7.000000E-03  3.750000E-01  4.330127E-01
 581  1.168116E+00  3.042450E-02  5.840581E-02  1.140000E+00  7.000000E-03  3.750000E-01  4.609772E-01
 582  1.112109E+00  3.021506E-02  5.560546E-02  1.140000E+00  7.000000E-03  3.750000E-01  4.873397E-01
 583  1.081053E+00  3.074085E-02  5.405267E-02  1.140000E+00  7.000000E-03  3.750000E-01  5.123475E-01
 584  9.608530E-01  3.002665E-02  4.804265E-02  1.140000E+00  7.000000E-03  3.750000E-01  5.361903E-01
 585  9.391486E-01  3.018692E-02  4.695743E-02  1.140000E+00  7.000000E-03  3.750000E-01  5.590170E-01
 586  9.225446E-01  3.020927E-02  4.612723E-02  1.140000E+00  7.000000E-03  3.750000E-01  5.809475E-01
 587  8.103993E-01  2.889983E-02  4.051997E-02  1.140000E+00  7.000000E-03  3.750000E-01  6.020797E-01
 588  7.918136E-01  2.863477E-02  3.959068E-02  1.140000E+00  7.000000E-03  3.750000E-01  6.224950E-01
 589  7.835592E-01  2.825951E-02  3.917796E-02  1.140000E+00  7.000000E-03  3.750000E-01  6.422616E-01
 590  7.024470E-01  2.778039E-02  3.512235E-02  1.140000E+00  7.000000E-03  3.750000E-01  6.614378E-01
 591  6.950351E-01  2.720294E-02  3.475176E-02  1.140000E+00  7.000000E-03  3.750000E-01  6.800735E-01
 592  5.934802E-01  2.653206E-02  2.967401E-02  1.140000E+00  7.000000E-03  3.750000E-01  6.982120E-01
 593  6.485973E-01  2.720386E-02  3.242986E-02  1.140000E+00  7.000000E-03  3.750000E-01  7.158911E-01
 594  6.026443E-01  2.639318E-02  3.013221E-02  1.140000E+00  7.000000E-03  3.750000E-01  7.331439E-01
 595  6.195000E-01  2.700000E-02  3.097500E-02  1.140000E+00  7.000000E-03  3.750000E-01  7.500000E-01
 596  5.135453E-01  2.452754E-02  2.567726E-02  1.140000E+00  7.000000E-03  3.750000E-01  7.664855E-01
 597  4.648785E-01  2.347871E-02  2.324393E-02  1.140000E+00  7.000000E-03  3.750000E-01  7.826238E-01
 598  4.487210E-01  2.395308E-02  2.243605E-02  1.140000E+00  7.000000E-03  3.750000E-01  7.984360E-01
 599  4.444118E-01  2.441823E-02  2.222059E-02  1.140000E+00  7.000000E-03  3.750000E-01  8.139410E-01
 600  4.129198E-01  2.321637E-02  2.064599E-02  1.140000E+00  7.000000E-03  3.750000E-01  8.291562E-01
 601  4.102312E-01  2.363472E-02  2.051156E-02  1.140000E+00  7.000000E-03  3.750000E-01  8.440972E-01
 602  3.709922E-01  2.232823E-02  1.854961E-02  1.140000E+00  7.000000E-03  3.750000E-01  8.587782E-01
 603  3.754814E-01  2.270352E-02  1.877407E-02  1.140000E+00  7.000000E-03  3.750000E-01  8.732125E-01
 604  3.585144E-01  2.129789E-02  1.792572E-02  1.140000E+00  7.000000E-03  3.750000E-01  8.874120E-01
 605  3.046691E-01  1.983053E-02  1.523345E-02  1.140000E+00  7.000000E-03  3.750000E-01  9.013878E-01
 606  2.946784E-01  2.013331E-02  1.473392E-02  1.140000E+00  7.000000E-03  3.750000E-01  9.151503E-01
 607  2.544662E-01  1.857418E-02  1.272331E-02  1.140000E+00  7.000000E-03  3.750000E-01  9.287088E-01
 608  2.524753E-01  1.884144E-02  1.262377E-02  1.140000E+00  7.000000E-03  3.750000E-01  9.420722E-01
 609  2.598276E-01  1.910497E-02  1.299138E-02  1.140000E+00  7.000000E-03  3.750000E-01  9.552487E-01
 610  2.149506E-01  1.742843E-02  1.074753E-02  1.140000E+00  7.000000E-03  3.750000E-01  9.682458E-01
 611  2.472299E-01  1.962142E-02  1.236149E-02  1.140000E+00  7.000000E-03  3.750000E-01  9.810708E-01
 612  2.086834E-01  1.788715E-02  1.043417E-02  1.140000E+00  7.000000E-03  3.750000E-01  9.937303E-01
 613  1.931963E-01  1.811215E-02  9.659814E-03  1.140000E+00  7.000000E-03  3.750000E-01  1.006231E+00
 614  2.139013E-01  1.833439E-02  1.069506E-02  1.140000E+00  7.000000E-03  3.750000E-01  1.018577E+00
 615  2.102784E-01  1.855398E-02  1.051392E-02  1.140000E+00  7.000000E-03  3.750000E-01  1.030776E+00
 616  2.127379E-01  1.877099E-02  1.063689E-02  1.140000E+00  7.000000E-03  3.750000E-01  1.042833E+00
 617  1.807843E-01  1.687602E-02  9.039217E-03  1.140000E+00  7.000000E-03  3.750000E-01  1.054751E+00
 618  1.576341E-01  1.578474E-02  7.881704E-03  1.140000E+00  7.000000E-03  3.750000E-01  1.066536E+00
 619  1.593569E-01  1.617289E-02  7.967846E-03  1.140000E+00  7.000000E-03  3.750000E-01  1.078193E+00
 620  1.577921E-01  1.612793E-02  7.889607E-03  1.140000E+00  7.000000E-03  3.750000E-01  1.089725E+00
 621  1.684738E-01  1.651704E-02  8.423689E-03  1.140000E+00  7.000000E-03  3.750000E-01  1.101136E+00
 622  1.119104E-01  1.357164E-02  5.595522E-03  1.140000E+00  7.000000E-03  3.750000E-01  1.112430E+00
 623  1.193274E-01  1.415749E-02  5.966370E-03  1.140000E+00  7.000000E-03  3.750000E-01  1.123610E+00
 624  1.077947E-01  1.338923E-02  5.389733E-03  1.140000E+00  7.000000E-03  3.750000E-01  1.134681E+00
 625  4.004798E-01  6.484597E-03  2.002399E-02  1.140000E+00  7.000000E-03  4.500000E-01  1.118034E-01
 626  5.828840E-01  1.006976E-02  2.914420E-02  1.140000E+00  7.000000E-03  4.500000E-01  1.936492E-01
 627  7.230000E-01  1.300000E-02  3.615000E-02  1.140000E+00  7.000000E-03  4.500000E-01  2.500000E-01
 628  7.738232E-01  1.419859E-02  3.869116E-02  1.140000E+00  7.000000E-03  4.500000E-01  2.958040E-01
 629  8.593209E-01  1.609969E-02  4.296605E-02  1.140000E+00  7.000000E-03  4.500000E-01  3.354102E-01
 630  8.973600E-01  1.705726E-02  4.486800E-02  1.140000E+00  7.000000E-03  4.500000E-01  3.708099E-01
 631  8.288001E-01  1.693074E-02  4.144000E-02  1.140000E+00  7.000000E-03  4.500000E-01  4.031129E-01
 632  8.028055E-01  1.732051E-02  4.014028E-02  1.140000E+00  7.000000E-03  4.500000E-01  4.330127E-01
 633  7.523148E-01  1.751713E-02  3.761574E-02  1.140000E+00  7.000000E-03  4.500000E-01  4.609772E-01
 634  7.290602E-01  1.754423E-02  3.645301E-02  1.140000E+00  7.000000E-03  4.500000E-01  4.873397E-01
 635  6.547802E-01  1.741982E-02  3.273901E-02  1.140000E+00  7.000000E-03  4.500000E-01  5.123475E-01
 636  6.777445E-01  1.823047E-02  3.388722E-02  1.140000E+00  7.000000E-03  4.500000E-01  5.361903E-01
 637  6.093285E-01  1.677051E-02  3.046643E-02  1.140000E+00  7.000000E-03  4.500000E-01  5.590170E-01
 638  5.972140E-01  1.742843E-02  2.986070E-02  1.140000E+00  7.000000E-03  4.500000E-01  5.809475E-01
 639  5.695674E-01  1.685823E-02  2.847837E-02  1.140000E+00  7.000000E-03  4.500000E-01  6.020797E-01
 640  5.365907E-01  1.742986E-02  2.682953E-02  1.140000E+00  7.000000E-03  4.500000E-01  6.224950E-01
 641  4.842653E-01  1.669880E-02  2.421326E-02  1.140000E+00  7.000000E-03  4.500000E-01  6.422616E-01
 642  4.921097E-01  1.719738E-02  2.460549E-02  1.140000E+00  7.000000E-03  4.500000E-01  6.614378E-01
 643  4.502087E-01  1.632176E-02  2.251043E-02  1.140000E+00  7.000000E-03  4.500000E-01  6.800735E-01
 644  4.063594E-01  1.536066E-02  2.031797E-02  1.140000E+00  7.000000E-03  4.500000E-01  6.982120E-01
 645  3.980354E-01  1.574960E-02  1.990177E-02  1.140000E+00  7.000000E-03  4.500000E-01  7.158911E-01
 646  3.827011E-01  1.466288E-02  1.913506E-02  1.140000E+00  7.000000E-03  4.500000E-01  7.331439E-01
 647  3.960000E-01  1.500000E-02  1.980000E-02  1.140000E+00  7.000000E-03  4.500000E-01  7.500000E-01
 648  3.326547E-01  1.379674E-02  1.663274E-02  1.140000E+00  7.000000E-03  4.500000E-01  7.664855E-01
 649  3.380935E-01  1.408723E-02  1.690467E-02  1.140000E+00  7.000000E-03  4.500000E-01  7.826238E-01
 650  3.305525E-01  1.437185E-02  1.652762E-02  1.140000E+00  7.000000E-03  4.500000E-01  7.984360E-01
 651  3.060418E-01  1.465094E-02  1.530209E-02  1.140000E+00  7.000000E-03  4.500000E-01  8.139410E-01
 652  2.558776E-01  1.310067E-02  1.279388E-02  1.140000E+00  7.000000E-03  4.500000E-01  8.291562E-01
 653  2.734875E-01  1.367437E-02  1.367437E-02  1.140000E+00  7.000000E-03  4.500000E-01  8.440972E-01
 654  2.614121E-01  1.339694E-02  1.307060E-02  1.140000E+00  7.000000E-03  4.500000E-01  8.587782E-01
 655  2.413559E-01  1.292354E-02  1.206780E-02  1.140000E+00  7.000000E-03  4.500000E-01  8.732125E-01
 656  2.309046E-01  1.277873E-02  1.154523E-02  1.140000E+00  7.000000E-03  4.500000E-01  8.874120E-01
 657  2.305750E-01  1.279971E-02  1.152875E-02  1.140000E+00  7.000000E-03  4.500000E-01  9.013878E-01
 658  2.221985E-01  1.262907E-02  1.110992E-02  1.140000E+00  7.000000E-03  4.500000E-01  9.151503E-01
 659  1.970720E-01  1.207321E-02  9.853600E-03  1.140000E+00  7.000000E-03  4.500000E-01  9.287088E-01
 660  1.848346E-01  1.168170E-02  9.241728E-03  1.140000E+00  7.000000E-03  4.500000E-01  9.420722E-01
 661  1.902855E-01  1.184508E-02  9.514277E-03  1.140000E+00  7.000000E-03  4.500000E-01  9.552487E-01
 662  1.890016E-01  1.200625E-02  9.450079E-03  1.140000E+00  7.000000E-03  4.500000E-01  9.682458E-01
 663  1.797322E-01  1.177285E-02  8.986609E-03  1.140000E+00  7.000000E-03  4.500000E-01  9.810708E-01
 664  1.472708E-01  1.073229E-02  7.363542E-03  1.140000E+00  7.000000E-03  4.500000E-01  9.937303E-01
 665  1.430860E-01  1.066604E-02  7.154299E-03  1.140000E+00  7.000000E-03  4.500000E-01  1.006231E+00
 666  1.379154E-01  1.038949E-02  6.895769E-03  1.140000E+00  7.000000E-03  4.500000E-01  1.018577E+00
 667  1.319394E-01  1.030776E-02  6.596969E-03  1.140000E+00  7.000000E-03  4.500000E-01  1.030776E+00
 668  1.503765E-01  1.105403E-02  7.518824E-03  1.140000E+00  7.000000E-03  4.500000E-01  1.042833E+00
 669  1.282577E-01  1.033656E-02  6.412887E-03  1.140000E+00  7.000000E-03  4.500000E-01  1.054751E+00
 670  1.049472E-01  9.385521E-03  5.247359E-03  1.140000E+00  7.000000E-03  4.500000E-01  1.066536E+00
 671  1.151510E-01  9.703736E-03  5.757550E-03  1.140000E+00  7.000000E-03  4.500000E-01  1.078193E+00
 672  9.654961E-02  8.935743E-03  4.827481E-03  1.140000E+00  7.000000E-03  4.500000E-01  1.089725E+00
 673  1.191429E-01  1.013045E-02  5.957145E-03  1.140000E+00  7.000000E-03  4.500000E-01  1.101136E+00
 674  1.021211E-01  9.344410E-03  5.106053E-03  1.140000E+00  7.000000E-03  4.500000E-01  1.112430E+00
 675  1.004508E-01  9.213604E-03  5.022538E-03  1.140000E+00  7.000000E-03  4.500000E-01  1.123610E+00
 676  9.531317E-02  9.077445E-03  4.765658E-03  1.140000E+00  7.000000E-03  4.500000E-01  1.134681E+00
 677  2.367996E-01  4.919350E-03  1.183998E-02  1.140000E+00  7.000000E-03  5.500000E-01  1.118034E-01
 678  3.415971E-01  7.745967E-03  1.707986E-02  1.140000E+00  7.000000E-03  5.500000E-01  1.936492E-01
 679  4.045000E-01  9.500000E-03  2.022500E-02  1.140000E+00  7.000000E-03  5.500000E-01  2.500000E-01
 680  4.880766E-01  1.124055E-02  2.440383E-02  1.140000E+00  7.000000E-03  5.500000E-01  2.958040E-01
 681  5.084819E-01  1.274559E-02  2.542409E-02  1.140000E+00  7.000000E-03  5.500000E-01  3.354102E-01
 682  5.050431E-01  1.334916E-02  2.525216E-02  1.140000E+00  7.000000E-03  5.500000E-01  3.708099E-01
 683  4.966351E-01  1.370584E-02  2.483175E-02  1.140000E+00  7.000000E-03  5.500000E-01  4.031129E-01
 684  4.823761E-01  1.385641E-02  2.411881E-02  1.140000E+00  7.000000E-03  5.500000E-01  4.330127E-01
 685  4.517577E-01  1.382932E-02  2.258788E-02  1.140000E+00  7.000000E-03  5.500000E-01  4.609772E-01
 686  4.317830E-01  1.364551E-02  2.158915E-02  1.140000E+00  7.000000E-03  5.500000E-01  4.873397E-01
 687  4.150015E-01  1.332104E-02  2.075008E-02  1.140000E+00  7.000000E-03  5.500000E-01  5.123475E-01
 688  3.731884E-01  1.286857E-02  1.865942E-02  1.140000E+00  7.000000E-03  5.500000E-01  5.361903E-01
 689  3.801316E-01  1.341641E-02  1.900658E-02  1.140000E+00  7.000000E-03  5.500000E-01  5.590170E-01
 690  3.508923E-01  1.394274E-02  1.754461E-02  1.140000E+00  7.000000E-03  5.500000E-01  5.809475E-01
 691  3.275314E-01  1.324575E-02  1.637657E-02  1.140000E+00  7.000000E-03  5.500000E-01  6.020797E-01
 692  3.124925E-01  1.244990E-02  1.562462E-02  1.140000E+00  7.000000E-03  5.500000E-01  6.224950E-01
 693  2.941558E-01  1.284523E-02  1.470779E-02  1.140000E+00  7.000000E-03  5.500000E-01  6.422616E-01
 694  2.725124E-01  1.190588E-02  1.362562E-02  1.140000E+00  7.000000E-03  5.500000E-01  6.614378E-01
 695  2.665888E-01  1.224132E-02  1.332944E-02  1.140000E+00  7.000000E-03  5.500000E-01  6.800735E-01
 696  2.361353E-01  1.186960E-02  1.180676E-02  1.140000E+00  7.000000E-03  5.500000E-01  6.982120E-01
 697  2.462665E-01  1.288604E-02  1.231333E-02  1.140000E+00  7.000000E-03  5.500000E-01  7.158911E-01
 698  2.288875E-01  1.187693E-02  1.144438E-02  1.140000E+00  7.000000E-03  5.500000E-01  7.331439E-01
 699  2.053500E-01  1.140000E-02  1.026750E-02  1.140000E+00  7.000000E-03  5.500000E-01  7.500000E-01
 700  2.232006E-01  1.195717E-02  1.116003E-02  1.140000E+00  7.000000E-03  5.500000E-01  7.664855E-01
 701  2.005082E-01  1.142631E-02  1.002541E-02  1.140000E+00  7.000000E-03  5.500000E-01  7.826238E-01
 702  1.906665E-01  1.133779E-02  9.533325E-03  1.140000E+00  7.000000E-03  5.500000E-01  7.984360E-01
 703  1.639277E-01  1.058123E-02  8.196386E-03  1.140000E+00  7.000000E-03  5.500000E-01  8.139410E-01
 704  1.731278E-01  1.094486E-02  8.656391E-03  1.140000E+00  7.000000E-03  5.500000E-01  8.291562E-01
 705  1.716894E-01  1.097326E-02  8.584468E-03  1.140000E+00  7.000000E-03  5.500000E-01  8.440972E-01
 706  1.652289E-01  1.082061E-02  8.261446E-03  1.140000E+00  7.000000E-03  5.500000E-01  8.587782E-01
 707  1.632907E-01  1.082783E-02  8.164536E-03  1.140000E+00  7.000000E-03  5.500000E-01  8.732125E-01
 708  1.496177E-01  1.047146E-02  7.480883E-03  1.140000E+00  7.000000E-03  5.500000E-01  8.874120E-01
 709  1.319632E-01  9.915266E-03  6.598159E-03  1.140000E+00  7.000000E-03  5.500000E-01  9.013878E-01
 710  1.268398E-01  9.700593E-03  6.341991E-03  1.140000E+00  7.000000E-03  5.500000E-01  9.151503E-01
 711  1.355915E-01  1.021580E-02  6.779574E-03  1.140000E+00  7.000000E-03  5.500000E-01  9.287088E-01
 712  1.375425E-01  1.036279E-02  6.877127E-03  1.140000E+00  7.000000E-03  5.500000E-01  9.420722E-01
 713  1.157761E-01  9.552487E-03  5.788807E-03  1.140000E+00  7.000000E-03  5.500000E-01  9.552487E-01
 714  1.105737E-01  9.488809E-03  5.528684E-03  1.140000E+00  7.000000E-03  5.500000E-01  9.682458E-01
 715  1.030124E-01  9.025852E-03  5.150622E-03  1.140000E+00  7.000000E-03  5.500000E-01  9.810708E-01
 716  9.659059E-02  8.744827E-03  4.829529E-03  1.140000E+00  7.000000E-03  5.500000E-01  9.937303E-01
 717  1.139053E-01  9.659814E-03  5.695265E-03  1.140000E+00  7.000000E-03  5.500000E-01  1.006231E+00
 718  1.018577E-01  9.167197E-03  5.092887E-03  1.140000E+00  7.000000E-03  5.500000E-01  1.018577E+00
 719  1.022530E-01  9.276988E-03  5.112651E-03  1.140000E+00  7.000000E-03  5.500000E-01  1.030776E+00
 720  8.884934E-02  8.551228E-03  4.442467E-03  1.140000E+00  7.000000E-03  5.500000E-01  1.042833E+00
 721  7.615303E-02  8.016109E-03  3.807652E-03  1.140000E+00  7.000000E-03  5.500000E-01  1.054751E+00
 722  9.001568E-02  8.745599E-03  4.500784E-03  1.140000E+00  7.000000E-03  5.500000E-01  1.066536E+00
 723  7.698298E-02  8.194266E-03  3.849149E-03  1.140000E+00  7.000000E-03  5.500000E-01  1.078193E+00
 724  7.802429E-02  8.281908E-03  3.901215E-03  1.140000E+00  7.000000E-03  5.500000E-01  1.089725E+00
 725  6.871087E-02  7.707950E-03  3.435544E-03  1.140000E+00  7.000000E-03  5.500000E-01  1.101136E+00
 726  7.030556E-02  8.009494E-03  3.515278E-03  1.140000E+00  7.000000E-03  5.500000E-01  1.112430E+00
 727  5.797829E-02  7.191106E-03  2.898914E-03  1.140000E+00  7.000000E-03  5.500000E-01  1.123610E+00
 728  5.037982E-02  6.808083E-03  2.518991E-03  1.140000E+00  7.000000E-03  5.500000E-01  1.134681E+00
 729  1.348349E-01  3.801316E-03  6.741745E-03  1.140000E+00  7.000000E-03  6.500000E-01  1.118034E-01
 730  1.998459E-01  5.809475E-03  9.992297E-03  1.140000E+00  7.000000E-03  6.500000E-01  1.936492E-01
 731  2.515000E-01  7.500000E-03  1.257500E-02  1.140000E+00  7.000000E-03  6.500000E-01  2.500000E-01
 732  3.117774E-01  9.465728E-03  1.558887E-02  1.140000E+00  7.000000E-03  6.500000E-01  2.958040E-01
 733  3.146148E-01  1.006231E-02  1.573074E-02  1.140000E+00  7.000000E-03  6.500000E-01  3.354102E-01
 734  3.344706E-01  1.038268E-02  1.672353E-02  1.140000E+00  7.000000E-03  6.500000E-01  3.708099E-01
 735  3.208779E-01  1.048094E-02  1.604389E-02  1.140000E+00  7.000000E-03  6.500000E-01  4.031129E-01
 736  2.927166E-01  1.039230E-02  1.463583E-02  1.140000E+00  7.000000E-03  6.500000E-01  4.330127E-01
 737  2.738205E-01  1.014150E-02  1.369102E-02  1.140000E+00  7.000000E-03  6.500000E-01  4.609772E-01
 738  2.719356E-01  1.072147E-02  1.359678E-02  1.140000E+00  7.000000E-03  6.500000E-01  4.873397E-01
 739  2.346552E-01  1.024695E-02  1.173276E-02  1.140000E+00  7.000000E-03  6.500000E-01  5.123475E-01
 740  2.262723E-01  1.072381E-02  1.131361E-02  1.140000E+00  7.000000E-03  6.500000E-01  5.361903E-01
 741  2.336691E-01  1.118034E-02  1.168346E-02  1.140000E+00  7.000000E-03  6.500000E-01  5.590170E-01
 742  2.010078E-01  1.045706E-02  1.005039E-02  1.140000E+00  7.000000E-03  6.500000E-01  5.809475E-01
 743  2.035029E-01  1.083744E-02  1.017515E-02  1.140000E+00  7.000000E-03  6.500000E-01  6.020797E-01
 744  1.811460E-01  9.959920E-03  9.057302E-03  1.140000E+00  7.000000E-03  6.500000E-01  6.224950E-01
 745  1.789341E-01  1.001928E-02  8.946704E-03  1.140000E+00  7.000000E-03  6.500000E-01  6.422616E-01
 746  1.617877E-01  9.656992E-03  8.089385E-03  1.140000E+00  7.000000E-03  6.500000E-01  6.614378E-01
 747  1.470319E-01  9.249000E-03  7.351595E-03  1.140000E+00  7.000000E-03  6.500000E-01  6.800735E-01
 748  1.448092E-01  9.356041E-03  7.240458E-03  1.140000E+00  7.000000E-03  6.500000E-01  6.982120E-01
 749  1.219878E-01  8.733871E-03  6.099392E-03  1.140000E+00  7.000000E-03  6.500000E-01  7.158911E-01
 750  1.392973E-01  9.384242E-03  6.964867E-03  1.140000E+00  7.000000E-03  6.500000E-01  7.331439E-01
 751  1.387500E-01  9.450000E-03  6.937500E-03  1.140000E+00  7.000000E-03  6.500000E-01  7.500000E-01
 752  1.258569E-01  9.197826E-03  6.292846E-03  1.140000E+00  7.000000E-03  6.500000E-01  7.664855E-01
 753  1.098804E-01  8.608862E-03  5.494019E-03  1.140000E+00  7.000000E-03  6.500000E-01  7.826238E-01
 754  9.916575E-02  8.144047E-03  4.958287E-03  1.140000E+00  7.000000E-03  6.500000E-01  7.984360E-01
 755  9.978917E-02  8.302199E-03  4.989459E-03  1.140000E+00  7.000000E-03  6.500000E-01  8.139410E-01
 756  9.153884E-02  7.959899E-03  4.576942E-03  1.140000E+00  7.000000E-03  6.500000E-01  8.291562E-01
 757  1.120961E-01  8.947430E-03  5.604805E-03  1.140000E+00  7.000000E-03  6.500000E-01  8.440972E-01
 758  9.996178E-02  8.587782E-03  4.998089E-03  1.140000E+00  7.000000E-03  6.500000E-01  8.587782E-01
 759  8.854374E-02  8.208197E-03  4.427187E-03  1.140000E+00  7.000000E-03  6.500000E-01  8.732125E-01
